"campaignid","sample","family","genus","species","length","number","range"
"2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",131.83168,1,"1986.81108"
"2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",117.27829,1,"2006.80181"
"2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",86.63517,1,"1995.43191"
"2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",118.34869,1,"2257.79574"
"2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",130.67617,1,"2073.17011"
"2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",115.98727,1,"2342.65689"
"2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",111.81915,1,"2129.73365"
"2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",97.31833,1,"2064.22432"
"2014-12_Geographe.Bay_stereoBRUVs","18","Carangidae","Pseudocaranx","spp",112.4338,1,"2155.27052"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",185.61323,1,"2925.88827"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",133.22997,1,"3064.18832"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",184.96505,1,"3441.85107"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",153.68326,1,"3039.46376"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",185.03134,1,"1757.10023"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",183.13816,1,"2784.07362"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",158.96107,1,"2050.78656"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",169.66498,1,"3167.52260"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",157.11309,1,"3283.21962"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",135.88506,1,"1992.80701"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",142.53376,1,"1992.58529"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",147.60516,1,"3598.93261"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",189.91394,1,"2530.58736"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",151.52012,1,"2751.40645"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",164.91753,1,"2597.07537"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",154.8122,1,"2909.83666"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",175.86937,1,"3145.85909"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",160.67057,1,"2426.48507"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",157.58431,1,"2807.09956"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",149.09353,1,"2021.40728"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",156.71119,1,"2092.43063"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",188.22184,1,"2363.50774"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",141.43975,1,"3099.93875"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",164.05433,1,"2209.78709"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",153.38901,1,"2738.92296"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",162.35454,1,"1818.96321"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",171.89008,1,"2631.11355"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",173.65907,1,"3012.94086"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",183.55238,1,"2433.65381"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",167.99303,1,"2598.59530"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",151.6217,1,"3977.12252"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",152.67889,1,"1618.39292"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",164.80145,1,"2945.58032"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",154.29065,1,"2258.82906"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",204.381,1,"3073.53988"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",203.9599,1,"1790.42958"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",177.03521,1,"1976.35441"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",149.80066,1,"1825.19421"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",140.32969,1,"1827.25229"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",181.23123,1,"2070.44390"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",183.86105,1,"3258.94609"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",176.5532,1,"1718.00259"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",159.38089,1,"1824.74943"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",157.83655,1,"2133.06928"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",161.98238,1,"2959.59692"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",180.82213,1,"1907.09404"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",163.15833,1,"1892.53588"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",176.14176,1,"1850.71004"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",186.97383,1,"2250.65589"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",155.34168,1,"2089.13353"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",144.04686,1,"2018.32923"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",133.04096,1,"2028.21538"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",168.97586,1,"1719.96249"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",180.91555,1,"2688.09801"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",172.49938,1,"2175.98535"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",179.12615,1,"2619.80026"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",192.05602,1,"1921.90130"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",152.32823,1,"3715.36360"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",151.81983,1,"1939.34525"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",175.99578,1,"3062.25856"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",178.67101,1,"1634.11312"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",164.83318,1,"4211.55607"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",193.65122,1,"2750.90372"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",177.14058,1,"1930.71147"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",199.13793,1,"3173.34175"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",176.21436,1,"2435.49196"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",201.81261,1,"2440.70022"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",144.62543,1,"1963.93878"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",169.1482,1,"4144.65101"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",169.34458,1,"3543.53858"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",186.12617,1,"1848.51831"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",169.24503,1,"2370.18709"
"2014-12_Geographe.Bay_stereoBRUVs","18","Sillaginidae","Sillago","spp",160.54833,1,"2291.19715"
"2014-12_Geographe.Bay_stereoBRUVs","18","Platycephalidae","Platycephalus","spp",241.15954,1,"1642.81967"
"2014-12_Geographe.Bay_stereoBRUVs","18","Platycephalidae","Platycephalus","spp",185.52507,1,"1757.28120"
"2014-12_Geographe.Bay_stereoBRUVs","18","Platycephalidae","Platycephalus","spp",203.72973,1,"1605.31304"
"2014-12_Geographe.Bay_stereoBRUVs","18","Platycephalidae","Platycephalus","spp",235.3935,1,"1788.66766"
"2014-12_Geographe.Bay_stereoBRUVs","19","Carangidae","Seriola","hippos",742.78742,1,"1902.55109"
"2014-12_Geographe.Bay_stereoBRUVs","19","Sparidae","Chrysophrys","auratus",582.47981,1,"1482.50690"
"2014-12_Geographe.Bay_stereoBRUVs","19","Sparidae","Chrysophrys","auratus",368.35694,1,"2428.38195"
"2014-12_Geographe.Bay_stereoBRUVs","19","Sparidae","Chrysophrys","auratus",361.4524,1,"1885.56061"
"2014-12_Geographe.Bay_stereoBRUVs","19","Sparidae","Chrysophrys","auratus",327.82119,1,"1830.13138"
"2014-12_Geographe.Bay_stereoBRUVs","20","Carangidae","Pseudocaranx","spp",346.48287,1,"1774.37323"
"2014-12_Geographe.Bay_stereoBRUVs","20","Carangidae","Pseudocaranx","spp",321.03357,1,"1950.36269"
"2014-12_Geographe.Bay_stereoBRUVs","20","Carangidae","Pseudocaranx","spp",317.00432,1,"1887.06176"
"2014-12_Geographe.Bay_stereoBRUVs","20","Carangidae","Pseudocaranx","spp",334.19119,1,"1672.53662"
"2014-12_Geographe.Bay_stereoBRUVs","20","Carangidae","Pseudocaranx","spp",314.77375,1,"1849.16120"
"2014-12_Geographe.Bay_stereoBRUVs","20","Carangidae","Pseudocaranx","spp",345.58185,1,"1605.75703"
"2014-12_Geographe.Bay_stereoBRUVs","20","Carangidae","Pseudocaranx","spp",317.35342,1,"1682.68647"
"2014-12_Geographe.Bay_stereoBRUVs","20","Sparidae","Chrysophrys","auratus",383.74574,1,"1951.52589"
"2014-12_Geographe.Bay_stereoBRUVs","20","Sparidae","Chrysophrys","auratus",519.77081,1,"2964.81344"
"2014-12_Geographe.Bay_stereoBRUVs","20","Sparidae","Chrysophrys","auratus",423.8859,1,"2334.01275"
"2014-12_Geographe.Bay_stereoBRUVs","20","Sparidae","Chrysophrys","auratus",501.99184,1,"1953.04650"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",146.19907,1,"1593.49061"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",167.93427,1,"2222.81369"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",191.4151,1,"2554.47762"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",188.63599,1,"2194.24432"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",147.62038,1,"1969.54588"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",170.61739,1,"1718.60510"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",168.85916,1,"1921.15827"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",213.31719,1,"2417.62169"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",200.22543,1,"2242.51381"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",187.87908,1,"2208.76876"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",161.60948,1,"2150.71066"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",167.18419,1,"2887.06872"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",115.52974,1,"1925.71130"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",182.21253,1,"2053.82791"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",227.26695,1,"3191.12718"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",159.54229,1,"1849.19620"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",175.77274,1,"2790.97539"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",149.38815,1,"1990.11032"
"2014-12_Geographe.Bay_stereoBRUVs","25","Sillaginidae","Sillago","spp",196.28907,1,"2745.94597"
"2014-12_Geographe.Bay_stereoBRUVs","25","Platycephalidae","Platycephalus","spp",142.6151,1,"1868.28684"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",122.39023,1,"1844.23230"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",146.78126,1,"1896.11848"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",131.83773,1,"1752.77495"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",145.48597,1,"1945.28483"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",145.63975,1,"1693.43341"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",121.93164,1,"1689.11316"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",122.43065,1,"1638.70621"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",156.28783,1,"1891.51100"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",123.2913,1,"1813.52055"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",150.02253,1,"1858.21775"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",122.32167,1,"1750.37357"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",140.70186,1,"1703.39630"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",116.72786,1,"1730.52201"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",123.484,1,"2168.83116"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",125.27292,1,"1724.66795"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",131.80737,1,"1849.85616"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",120.48884,1,"1670.97240"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",157.52535,1,"1948.64115"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",137.90693,1,"2202.71810"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",125.21366,1,"1871.81137"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",93.52541,1,"1459.27171"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",116.71466,1,"1872.56904"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",119.66785,1,"2086.27566"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",122.157,1,"1892.22875"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",115.21849,1,"1826.32514"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",134.48464,1,"2092.59995"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",131.53944,1,"1942.37176"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",114.21897,1,"1989.50435"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",122.32236,1,"1973.47766"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",137.80394,1,"1705.33595"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",152.80273,1,"1980.96063"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",128.59033,1,"1715.26227"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",128.49707,1,"2259.46355"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",123.28353,1,"1850.54777"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",117.0381,1,"2068.49084"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",128.16448,1,"2022.39015"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",131.40457,1,"2231.17473"
"2014-12_Geographe.Bay_stereoBRUVs","25","Carangidae","Pseudocaranx","spp",125.87452,1,"1983.19248"
"2014-12_Geographe.Bay_stereoBRUVs","26","Carangidae","Pseudocaranx","spp",259.49006,1,"1710.96088"
"2014-12_Geographe.Bay_stereoBRUVs","27","Platycephalidae","Platycephalus","spp",193.26299,1,"1796.86619"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",263.48564,1,"2149.11699"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",198.60798,1,"2101.88969"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",199.01172,1,"2367.07964"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",261.33993,1,"1962.85256"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",206.92195,1,"1536.40057"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",188.6961,1,"2681.00417"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",247.85539,1,"1984.28768"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",218.73299,1,"4058.73071"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",238.22031,1,"2198.30468"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",187.42495,1,"1470.88168"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",238.69165,1,"1677.63015"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",241.93934,1,"1743.02797"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",241.13235,1,"1055.84121"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",208.30969,1,"1929.13498"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",237.52993,1,"1743.28508"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",221.59055,1,"1678.12553"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",217.26544,1,"3626.25883"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",206.87958,1,"1693.48956"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",228.23388,1,"1884.72301"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",227.48426,1,"1686.55700"
"2014-12_Geographe.Bay_stereoBRUVs","27","Sillaginidae","Sillago","spp",195.9704,1,"1789.74084"
"2014-12_Geographe.Bay_stereoBRUVs","27","Carangidae","Pseudocaranx","spp",166.25034,1,"1532.29769"
"2014-12_Geographe.Bay_stereoBRUVs","27","Carangidae","Pseudocaranx","spp",171.3143,1,"847.68118"
"2014-12_Geographe.Bay_stereoBRUVs","27","Carangidae","Pseudocaranx","spp",167.24644,1,"1525.78056"
"2014-12_Geographe.Bay_stereoBRUVs","27","Carangidae","Pseudocaranx","spp",156.79604,1,"1061.03931"
"2014-12_Geographe.Bay_stereoBRUVs","27","Carangidae","Pseudocaranx","spp",138.18456,1,"1102.34393"
"2014-12_Geographe.Bay_stereoBRUVs","27","Carangidae","Pseudocaranx","spp",130.36429,1,"1359.85696"
"2014-12_Geographe.Bay_stereoBRUVs","28","Labridae","Bodianus","frenchii",348.5942,1,"5335.84999"
"2014-12_Geographe.Bay_stereoBRUVs","28","Carangidae","Pseudocaranx","spp",187.45817,1,"1893.06117"
"2014-12_Geographe.Bay_stereoBRUVs","28","Carangidae","Pseudocaranx","spp",143.61662,1,"1992.65369"
"2014-12_Geographe.Bay_stereoBRUVs","28","Carangidae","Pseudocaranx","spp",146.65223,1,"2023.51380"
"2014-12_Geographe.Bay_stereoBRUVs","29","Labridae","Bodianus","frenchii",311.83543,1,"1853.14838"
"2014-12_Geographe.Bay_stereoBRUVs","29","Sparidae","Chrysophrys","auratus",219.18401,1,"1977.62799"
"2014-12_Geographe.Bay_stereoBRUVs","29","Labridae","Choerodon","rubescens",245.33281,1,"2446.19906"
"2014-12_Geographe.Bay_stereoBRUVs","29","Carangidae","Pseudocaranx","spp",245.50296,1,"1153.69781"
"2014-12_Geographe.Bay_stereoBRUVs","29","Carangidae","Pseudocaranx","spp",265.55215,1,"1590.93498"
"2014-12_Geographe.Bay_stereoBRUVs","29","Carangidae","Pseudocaranx","spp",189.25569,1,"1668.92669"
"2014-12_Geographe.Bay_stereoBRUVs","29","Carangidae","Pseudocaranx","spp",213.87258,1,"2272.31545"
"2014-12_Geographe.Bay_stereoBRUVs","29","Carangidae","Pseudocaranx","spp",275.73163,1,"1253.43969"
"2014-12_Geographe.Bay_stereoBRUVs","29","Carangidae","Pseudocaranx","spp",245.02524,1,"2355.61042"
"2014-12_Geographe.Bay_stereoBRUVs","30","Platycephalidae","Platycephalus","spp",147.37825,1,"2855.39412"
"2014-12_Geographe.Bay_stereoBRUVs","30","Platycephalidae","Platycephalus","spp",213.50476,1,"2855.77661"
"2014-12_Geographe.Bay_stereoBRUVs","30","Platycephalidae","Platycephalus","spp",177.75438,1,"3457.57768"
"2014-12_Geographe.Bay_stereoBRUVs","30","Carangidae","Pseudocaranx","spp",137.67582,1,"1964.38168"
"2014-12_Geographe.Bay_stereoBRUVs","30","Carangidae","Pseudocaranx","spp",128.21174,1,"1859.71497"
"2014-12_Geographe.Bay_stereoBRUVs","30","Carangidae","Pseudocaranx","spp",131.98006,1,"1767.62142"
"2014-12_Geographe.Bay_stereoBRUVs","30","Sillaginidae","Sillago","spp",215.21611,1,"2877.09272"
"2014-12_Geographe.Bay_stereoBRUVs","30","Sillaginidae","Sillago","spp",231.91731,1,"1811.75355"
"2014-12_Geographe.Bay_stereoBRUVs","30","Sillaginidae","Sillago","spp",236.84125,1,"3020.90241"
"2014-12_Geographe.Bay_stereoBRUVs","31","Triakidae","Mustelus","antarcticus",828.93891,1,"1880.15867"
"2014-12_Geographe.Bay_stereoBRUVs","31","Platycephalidae","Platycephalus","spp",108.19931,1,"2649.59793"
"2014-12_Geographe.Bay_stereoBRUVs","31","Platycephalidae","Platycephalus","spp",176.85293,1,"2256.68791"
"2014-12_Geographe.Bay_stereoBRUVs","31","Platycephalidae","Platycephalus","spp",127.04459,1,"2545.38989"
"2014-12_Geographe.Bay_stereoBRUVs","32","Carangidae","Pseudocaranx","spp",79.99871,1,"951.46551"
"2014-12_Geographe.Bay_stereoBRUVs","32","Carangidae","Pseudocaranx","spp",54.92252,1,"887.14101"
"2014-12_Geographe.Bay_stereoBRUVs","32","Carangidae","Pseudocaranx","spp",71.19443,1,"888.19088"
